sentence,label
"I'm involved because I want to help inspire more people to get off their butts and register and vote - not just in this election, but in all other elections from now on, you know?",inspire
"A photographic image has the ability to make one cry; to inspire you to the point that you have to catch your breath, then all else doesn't matter.",inspire
"I play by feeling, so I need to hear the sound from the amplifier to inspire me; I don't just play mechanically. I need to hear what I'm doing in order to create the next note. If I don't hear it, I can't feed off it.",inspire
"In the old days, I couldn't hear myself. I play by feeling, so I need to hear the sound from the amplifier to inspire me; I don't just play mechanically.",inspire
"For a half-century, in the literary world, I have tried to introduce the philosophy of evolution into the sphere of literature, and to inspire the reading public to think in evolutionary terms.",inspire
"I just want to inspire people to be themselves and do what they want to do, not to have to live up to a certain strict guideline that the music or entertainment industry has.",inspire
"Growing up, I was always taught that it's uncouth to talk about money, and that's not what should inspire you.",inspire
"I write because the forces of the universe, the inner and the unconscious, compel me. That is the first compulsion. The second is one of an ethical-moral obligation. I feel a responsibility to tell stories that will inspire the readers to think more deeply about who they are.",inspire
"Mrs. Parks was a shy, soft spoken woman who was uncomfortable being revered as a symbol of the civil rights movement. She only hoped to inspire young people to achieve great things.",inspire
"It feels really special to have someone that can inspire me.",inspire
"When one sings, one does not speak about the problems of daily life. One talks about the things that inspire us, that help us.",inspire
"In this movie, George raises important, necessary, and vital questions about constitutional rights and the bedrock of democracy, whoever you are. I'm drawn to these kinds of stories because they inspire me - they're accountable to the people, and they're accountable to humanity.",inspire
"I started photographing in earnest in 1966, and the kind of photography that existed then was in black-and-white, in the retouching, and in the magazines. It was in the museums. It was a very austere, high-art, intellectualized, and elite world, and I never felt comfortable in it.",inspire
"I mean, you have to be able to - you have to make a commitment within yourself to do whatever it takes to get the job done and to try and inspire other people to do it, because obviously the first rule is you can't do it by yourself.",inspire
"I love New York. I love the multicultural vibe here. L.A. doesn't inspire me at all. Everyone's in the same industry, yet you feel very isolated.",inspire
"I love the platform to show your art and everything that goes along with that. To get your voice out there, and to hopefully find more politically driven films, possibly inspiring films.",inspire
"We have to be able to inspire. That is my goal in acting.",inspire
"You cannot inspire people if you are not inspired yourself.",inspire
"You'd have to say that his first accomplishment has been to inspire a sense of confidence in the country. That confidence, that optimism, not only provides a political cushion for President Obama, but it could also have a real-world economic impact.",inspire
"I feel like, after acting, the other half of why I love this business is the opportunity to work with and meet people who inspire you. That it pays my rent is a good bonus.",inspire
"In one season, a gifted speaker can inspire with his words, but for a lifetime, John McCain has inspired with his deeds.",inspire
"Sometimes even the greatest joys bring challenge, and children with special needs inspire a very, very special love.",inspire
"Assange is not a 'journalist' any more than the 'editor' of al-Qaeda's new English-language magazine 'Inspire' is a 'journalist.' He is an anti-American operative with blood on his hands.",inspire
"I think my guideline has been to find things that inspire me. And as long as I stick to that, I think I'll be okay in my transition to being a character actor.",inspire
"I want to spark ideas and conversations that inspire people to play an active role in their communities, in their relationships and in their well-being.",inspire
"I strive to find, celebrate and teach leaders how to build platforms that will inspire others.",inspire
"My parents and my grandmother inspire me every day in my work and personal life.",inspire
"Do silly stories make people nice? What if they inspire people in the right way for all the wrong reasons? Is that social good?",inspire
"Just knowing that through my music I actually inspire people is amazing for me and I find it very heartwarming.",inspire
"The perfect heroine, like the perfect hero, isn't relatable, and if you can't put yourself in the protagonist's shoes, not only will they not inspire you, but the book will be pretty boring.",inspire
"I try to play real people who inspire me through the journey that I am going through, in some way, in my life.",inspire
"There is no one else on the planet who is able to compete at the highest level of sport with a transplant. That alone continues to inspire me, because I realize the struggles that people are going through worldwide. I need to do my best to inspire them.",inspire
"I mean, I always say I have an amazing team and network of people, of friends and people that I work with, that, you know, inspire me and enable me to do what I do.",inspire
"I'm continually inspired by the 'Biggest Loser' contestants. Their tenacity and willingness to learn new, healthy habits is tremendous and the results speak for themselves. I'm proud to be part of such an inspiring program that helps inspire positive change in so many lives.",inspire
"When I hear the voices of Sir Laurence Olivier, Sir John Gielgud and Sir Alec Guinness, I began to be interested in acting. I am so lucky to have worked with Sir Derek Jacobi and Sir Anthony Hopkins. These are the men who inspire my work.",inspire
"Despite our current difficulties, Americans are still the hardest-working, most innovative people on the face of the earth. By trusting the American people, not the government, we'll continue to surprise and inspire the world.",inspire
"Writing's a dream. There are periods of self-doubt and times when you're getting letters of rejection, and you're not sure how you're going to pay the bills before you write that bestseller. But it's still the best job I've ever had. I've also been able to help a lot of people, and even inspire some, and that feels great.",inspire
"The bravest thing you can do as an artist is to create, to enrich, and to inspire.",inspire
"Art, a book, a painting, a song, can definitely inspire change, whether it's a small change or a big change, but you know, a scene in a novel that I've read or a film that I've seen has absolutely inspired something and made a change or addressed a problem in my life or had me do something clichéd like make a phone call.",inspire
"Every day, the people I meet inspire me... every day, they make me proud... every day they remind me how blessed we are to live in the greatest nation on earth.",inspire
"Yes, because I think it's more important to inspire people to wake up one day and pick up a book and start feeling it out for themselves.",inspire
"I look forward to the day when, in the not-too-distant future, we are no longer looking at 'firsts' as milestones women have yet to achieve but, instead, will be referencing them as historic events that continue to teach and inspire.",inspire
"When I was making my first record, there would be something that would inspire you, you know? You'd see a certain person on TV or on the radio.",inspire
"I want to inspire, and I want to be inspired.",inspire
"RFK was a compelling figure because he was willing to challenge his audiences, and connect with them in a unique way. Kennedy showed that our values define us and can inspire others to believe in the possibility of change and a better society.",inspire
"Being able to be a part of other people's journey, to be able to inspire and be a part of new singers in this industry, I'm so happy.",inspire
"I don't shop. I buy things that inspire me, that give me emotion.",inspire
"I've seen many, many movies over the years, and there are only a few that suddenly inspire you so much that you want to continue to make films.",inspire
"I feel like every single thing I say right now is going to be inspiring.",inspire
"I want to be able to inspire people, to influence people.",inspire
"It's an honor if I can inspire others.",inspire
"There is a reason why the cultures of indigenous Australia are so fascinating. And that is that they represent a unique way of thinking about the world. For tens of thousands of years, a vision has been evolving that has been raised from the soil, the forces, the presence of this continent, Australia.",inspire
"It's very exciting to be able to work with people who inspire you.",inspire
"My kids inspire me to be the person I am today - I wouldn't be who I am without them.",inspire
"Film is a very good tool for communicating emotion, and all designers and creative people are looking to inspire an emotional response.",inspire
"There are a lot of people that can be characterized as heroes, people who have done great things and inspired me.",inspire
"We all have a life story and a message that can inspire others to live a better life or run a better business. Why not use that story and message to serve others and grow a real business doing it?",inspire
"As I see it, the purpose of a home-cooked meal is to inspire a conversation with family about the human drama and hopefully transfer values to the next generation. I've always felt that it can be better in that way.",inspire
"When done right, every person, from a solo speaker to a large organization, can inspire citizens and customers to spread a message using their own social channels, in effect, inspiring countless supporters to build their reputation, profits, and social impact.",inspire
"Perhaps the most effective way to describe the approach that brands have to take is to think of themselves as social cartographers. What I mean by that is that brands have to simultaneously inspire, participate in, and sustain a range of conversations that are happening in a particular cultural landscape that is specific to their business goals.",inspire
"Being a CoverGirl is a dream come true and a gift. It has opened up a new platform for me to inspire women to feel stronger, braver and more beautiful inside and out.",inspire
"You know, a variety of people inspire me.",inspire
"Women who have a strong sense of themselves and know what they want really inspire me.",inspire
"I think we want our kids to grow up to be people who can think outside the box, be creative and innovative, and be forward-thinking in the future. I think one way to inspire that is through the arts and music.",inspire
"I've always wanted to write a story that would inspire people and connect with people in a way that would touch their hearts.",inspire
"That's what an entertainer's job is, to entertain, not to motivate or inspire people to be violent!",inspire
"The job of the president is to inspire, to enlighten, to fight for people so that they can develop their own lives in all their capacities and to remove all the barriers to their own growth by themselves.",inspire
"The relevant question now is: How do we move beyond coal? How do we bring new jobs to the coalfields and retrain coal miners for other work? How do we inspire the entrepreneurial spirit and self-reliance in people who have been living in a paternalistic coal industry for generations?",inspire
"If I can inspire people by showing that it's possible to follow a dream through hard work and determination, that's great.",inspire
"Instead of my art being a personal thing, I can use it to save lives, change lives, and inspire.",inspire
"We need creative people working with broadcasters to produce intelligent content that will inspire people to be geniuses.",inspire
"I think we can really use magic in a way never attempted before to inspire these kids, help them build their confidence, and even help them to develop social skills. This is a national effort, not just here in Las Vegas. I know we can give them a real shot at feeling good about themselves.",inspire
"Criticism is not something I'm very fond of. I like to praise and inspire.",inspire
"I get to know my real fans, and they inspire me.",inspire
"I want to inspire people to not work under a bamboo ceiling. Whatever you are - yellow, black, white, brown - you don't have to let your skin define who you are or how you operate your business. There's not one face to anything.",inspire
"I'm trying to fight the terrorism that is actually causing the other forms of terrorism. You know, the root cause of terrorism is the stuff the U.S. government allows to happen, and the foreign policies that we have in place in different countries that inspire people to become terrorists. And it's easy for us because it's just some oil.",inspire
"Growing up, I remember I was always singing along with my mom. I wouldn't say she necessarily 'taught' me how to sing, but she was definitely the first person to inspire me to sing and the first person to really get me interested in the sound of my own voice. I've always had a natural ear for music, though.",inspire
"I really love to read, whether it's a book, a magazine, or the back of a cereal box. It's the one thing I can always count on to calm me down, take me away, and inspire me.",inspire
"I get about five memoirs in the mail a week, and I find reading them pretty galling. In most of them, I find very little to inspire me.",inspire
"Exercise your purchasing power as a consumer, volunteer, bring joy to whatever you do, and share your experience by telling your story and inspiring others along the way.",inspire
"I can honestly say that the fans are inspiring. When I'm in the middle of a play and the crowd's energy is hitting me, I feel like I can do anything. I am also really inspired by collaboration. I've learned a great deal from the up-and-coming producers that I've been working with, just as they have from me.",inspire
"My friends and I have always loved the Neutrogena brand and their ability to help inspire confidence. So when I found out that I was actually going to be part of the Neutrogena family, I was ecstatic.",inspire
"The importance of 'Dream School' is monumental. Helping to inspire these students to reach their potential is personally gratifying.",inspire
"I had little idea that I'd become an artist. I had my art classes, and I thought painting was fun, but I didn't realize that seeing the country would inspire me to explore that further... but it did.",inspire
"It is the government's job to encourage entrepreneurship and investment. Most of all, it is the government's responsibility to inspire confidence.",inspire
"My worst date is a guy with nothing to say and who is nervous. I love people who inspire me.",inspire
"It is not the job of the public servant to inspire the people. It is to get the job that the people want done. The Democrats think that if they have hope and are inspired, things will get better, but they won't.",inspire
"My brother was very important to me. He played guitar. That's what I wanted to be. I wanted to be a guitar player. So he was the first one to inspire me to do something with my life. And I'm glad he was there.",inspire
"I've said it before, but after 'That '70s Show' ended, I just wanted to do movies that would inspire me and that I could work with people who would make me better. I wanted to surround myself with people I thought were better than I was, whether they're actors or directors or producers, so I could learn from them.",inspire
"I want to do stories that inspire.",inspire
"If a beautiful movie can influence you to go out and hug your children, then we have to be honest and say that other movies can inspire you to do bad things.",inspire
"When you're a fashion photographer, you must inspire a dream.",inspire
"All that is coming out of the history of the 20th century should be inspiring us to make ourselves the inventors and explorers of the 21st century.",inspire
"To me, the highest purpose of art is to inspire, to fascinate, to move, to provoke an emotion and somehow to change the spectator, however big or small.",inspire
"We lack role models who can inspire young people to make a change.",inspire
"A label doesn't really impress, it's the uniqueness and risk of the ornamentation that inspires.",inspire
"I wrote 'The Blue Sweater' to inspire more people to get involved in tackling global poverty.",inspire
"I think professionally I admire people and the way they've handled their careers and being in the media. But it's the people in my peer group in Toronto who have been the ones that have inspired me and kept me going - seeing the same girls go out for audition after audition, and the resilience to be able to do that again, I find that inspiring.",inspire
"As I've gotten older, I've wanted to be able to use my experience to make the character better. I've seen that in the older women that I've worked with - that their experience makes them better.",inspire
"I think the job of a creator of an original is to inspire.",inspire
"Not to sound conceited, but it's just so great to be surrounded by people who are so creative, who inspire me, and who I can be creative with.",inspire
"Sonnymoon and Quadrants are a couple of bands that really inspire me in terms of the melodics and certain tones and just feel-good-sounding stuff. It makes me reflect on the type of music I grew up on. We played a lot of gangsta rap, but we also played a lot of oldies, and I think that mix is part of what inspires my sound.",inspire
"It's just incredible. The people that walk up to me and say, 'Gaby, you inspire me to do whatever I want to do.' That's a real honor.",inspire
"My job is to inspire people, to be on top of my game and push my culture forward.",inspire
"People inspire me. Everyone is such an individual, and has a unique story. I'm a voyeur. I eavesdrop. Sometimes I ask questions. Sometimes people just want to tell me their stories.",inspire
"Role models can inspire. Campaigns can motivate. But if we want all girls everywhere to stand up, then we have to find them, befriend them and support them.",inspire
"I inspire myself.",inspire
"I sing these songs to inspire you, to keep you going, to lift you up, to give you a reason to get up in the morning.",inspire
"LazyTown is basically about motivation. So what do I call motivation? I call it 'go.' The show is going to inspire kids to go. Go fishing. Go dancing. Go live.",inspire
"My role now is to inspire and provide opportunities for others as an artist and mogul.",inspire
"When I was in eighth grade, I wrote this huge long essay about how I was clueless about what I was going to do with my life, but I wanted to make a difference and touch and move, even if it was just one person's life... inspire them.",inspire
"Women inspire me... so I'm interested in the stories of women and biographies. I'm also interested in all of the women.",inspire
"I've always been inspired by women, and my mission was to inspire women. I was always a woman who wanted to be a certain kind of woman, and I became that woman through fashion. It was a dialogue. I would see that the wrap dress made those women confident, and made them act with confidence.",inspire
"The idea that America would refuse to stand by while a black man stood on a balcony in Memphis, Tennessee, and got his brains blown out and then forty years later elect a black man to the presidency is a magnificent and inspiring thing to witness.",inspire
"I've always wanted my music to inspire someone as other artists have inspired me.",inspire
"I think there is this stereotype of a cyclist, and I think that is one of the things that is shocking to people when they find out I cycle. I have been trying to break stereotypes and inspire new riders.",inspire
"I think I can inspire young people to be creative.",inspire
"Sometimes I'll have a story idea or a theme, and that'll inspire the lyrics, but for the most part, hopefully, they're already in there somewhere else.",inspire
"I like characters. I like spirited characters, whether they exist in fiction or real life. Whether they are an invention of an artist or a director, a musician. I think music and art and fashion designers inspire me, and I like characters.",inspire
"I don't subscribe to the idea of the ivory-tower composer who sits alone in a room composing his masterpiece and then comes down from Mount Sinai with the tablets. It doesn't work like that. The job of a composer is to get things written, to get things on paper, and to inspire the performers.",inspire
"The admiration of my readers inspires me, and I am confident that the only 'formula' for becoming a good writer is this: 'Be true to yourself!'",inspire
"Perhaps concentrated wealth will inspire a nation of innovative problem-solvers. But if the view of many economists is right - that it sometimes discourages innovation - then we should worry.",inspire
"The women who inspire me are the women who have careers and children; why would I want to limit myself? I've always wanted to have children, and I would never give up that experience for a career. I want to have it all.",inspire
"I know there are a lot of musicians and artists, and there are a lot of writers and other people who inspire young people, but I'd like to see somebody in political life be able to connect and make the choices that we need to make in Washington real in people's lives.",inspire
"I remember in Japan, when Destiny's Child put out 'Independent Women,' women there said how proud they were to have their own jobs, their own independent thinking, their own goals. It made me feel so good, and I realized that one of my responsibilities was to inspire women in a deeper way.",inspire
"In a government agency, as in teaching, you have to inspire confidence. To be credible, you have to be very clear about what you are doing and why. The same principles apply to business.",inspire
"I really just try to enjoy the game and hopefully I can inspire young kids. I started playing tennis because of Monica Seles, and I try to promote the sport in the best way possible. Sometimes it's hard because you get upset on court, but I think in life one can learn from experience in order to keep growing as a person.",inspire
"All my children inspire me in my life, and that always reflects in the writing.",inspire
"I think I've left a little bit of a legacy in the world. And without being morbid in any way, shape or form, life is very short, and I think I'll have a body of work that will be able to inspire other musicians long after I'm gone.",inspire
"Some books are about places we will never go, and some are about places we would like to go, and some are about places we have been and will never go back to. And some are about places we have been and wish we could go back to.",inspire
"I do believe music has a powerful ability to connect us and inspire us to be our own selves.",inspire
"I hope I'm able to achieve my dream of inspiring women to believe in themselves, no matter where they are from; no matter what education they have; what particular background they originate from.",inspire
"I love being a mother. My children fill me up in many ways, and inspire me in many ways, but I need a partner in my life, and I think most people feel that way.",inspire
"Inspire your children. I promise, if you do, your children will think you're cool. They may not tell you that now, but they'll thank you for it later in life.",inspire
"I decided I wanted to be a musician around 1987, when I saw the movie 'Amadeus'. I was five, and I was just the right age to get into the piano, seeing Tom Hulce, who played Mozart, play the harpsichord on his back with his hands crossed over. It was a great movie to inspire a five-year-old.",inspire
"My parents inspire me every day. They are both incredible people that I love and respect every day. From an industry perspective, I love what Justin Timberlake has done with his career. He's a real idol of mine, not only as a performer, but as a person as well.",inspire
"My music is part of my quest to find new ways of telling stories, and I want to inspire people.",inspire
"I hope that I can inspire people to dream bigger than what they have now, but the dream that they can do.",inspire
"There are many kinds of artists: some that give you inspiration and some that overwhelm you.",inspire
"I'm always inspired by writing, and it's usually my own life experiences that inspire me.",inspire
"It's funny, a lot of the work I do through my foundation, the 'All the Way Up' foundation, we do things to empower people, we try to empower, uplift and inspire people to live out their dreams, to live out their destiny.",inspire
"There's something in me that likes to inspire people: when I'm playing music, I like to imagine all this glittering stardust going through everyone. I want people to feel alive.",inspire
"The best thing for an actor is to try it his way. Their way may not work, but it may inspire me to try something else.",inspire
"I believe 'MasterChef' brings something more than just another reality food show. I hope it will inspire America to get more involved in the food they eat, how it is prepared.",inspire
"I want to empower, educate, and inspire people to give in a more meaningful way. The more meaningful our giving is, the more we will give.",inspire
"A lot of underground hip-hop will inspire me in terms of the rhyme patterns - very wordy, intelligent lyrics.",inspire
"Things that make people think are the lifeblood of film.",inspire
"In my experience, pets are inspirers of many different types of behavior in their owners, most of which are from the worshipful to the ridiculously obsessed.",inspire
"When people ask me what Brazil is and what I do there, I can't say it literally. It's unidentifiable. It's like when you do research, things inspire you. If you're smart enough, then obviously you don't take it literally. The inspiration will come up in a way later.",inspire
"I do feel like kids do look up to me as a potential role model. It's an honor, but it can be a burden. I may be on TV, but I'm also a teenager. I don't get it right every time. But I always do my best to stay true to myself. My fans inspire me to be a better person.",inspire
"I believe that contentment or any sustained period of joy that doesn't inspire thought and immediate action is useless.",inspire
"Although we often think that feelings inspire actions, in fact, actions also inspire feelings. By forcing myself to act happier, I make myself feel happier.",inspire
"I read a blog about a young filmmaker in the Philippines who made a short film, and in the movie, a character is reading my novel, and then the character starts talking to someone about the novel. That my book can inspire another artist and be a part of another artist's work... that's the reason I write.",inspire
"I keep going because if you stop, you stop. Why retire? Inspire.",inspire
"Musicians of any era - whether it's The Beatles, the Stones, Rage Against the Machine, and, of course, Madonna - will inspire fashion. And we, in turn, will inspire them.",inspire
"I work in a world of words - words that inspire, words that persuade, and, more and more, words that can deliver the message that hate is acceptable.",inspire
"Music is a big part of my life. I listen to different genres and choose the music that inspires my next story.",inspire
"I hope that kids who watch 'One Tree Hill' know that it's all fake, and that the person at the core of that character values morals, honor, and things like that. You want to inspire them to look beyond what is superficial and try to find that greater thing.",inspire
"As scientists, we stand on the shoulders of science, building on the work of our predecessors, with the hope that our own work will in turn inspire new generations of scientists to continue our passions.",inspire
"Anything that gets the young audience interested in Shakespeare is fair game. Anything.",inspire
"Most of the time I'll do what's given me, but after I've made a real hard-nosed push. I guess I'll try harder for the things that scare me, that inspire me. The things that are different from what I've done before.",inspire
"As a person, inspiring some young girls, giving them something to watch, giving them something to play for, I think it's a good spot to be in. I'm just happy that I can follow all the great Korean players' footsteps.",inspire
"Branding is not just about differentiating products; it is about striking an emotional chord with consumers. It is about cultivating identity, attachment, and trust to inspire customer loyalty. Chinese brands score low on attributes such as 'sophisticated,' 'desirable,' 'innovative,' 'friendly,' and 'trustworthy.'",inspire
"I want to show America who I am and inspire young kids.",inspire
"Obama seems to inspire a strange sort of personal loyalty among his supporters, particularly the young, who should rightly be terrified of their dimming futures and collapsing prospects.",inspire
"When you're creating and you're producing, and you're making great music, you're in a great state of mind. All situations inspire music in different ways, man, and the good situations, the bad situations, the depression, falling in love, falling out of love. I've been through all those types of things.",inspire
"I want to inspire by example. I want my books to cause others to open doors and windows and help them to embrace their own truth, light, and joy.",inspire
"I'm a regular working actor - that's what I want to be. I am not a person who wants it all to be about my fame. For me, it's about inspiring people to do what I love to do.",inspire
"A lot of my friends inspire my style, without them knowing it.",inspire
"Since college, I've been fascinated with the Islamic world, especially how it has inspired such passion in our time and prompts a large number of its followers to horrific acts of violence. The invisible hand has prompted me to study Islam more and more.",inspire
"Congo has vast stands of biologically important forests as well as remote areas still waiting to be explored, yet we have very few botanists. I am working to expand training for young students, inspire a new generation to make discoveries, spread the word about conservation, and increase protected areas in the country.",inspire
"I truly believe that prayer can help you, can guide you, can protect you, can inspire you. I mean, I am in awe.",inspire
"My greatest desire is to inspire people to do good. And I believe that our desire for a harmonious world begins and ends with doing good. To inspire and empower people to focus on goodness, I've written a new book called 'Activate Your Goodness: Transforming the World through Doing Good.'",inspire
"The Holy Ghost will warn us of danger, and it will inspire us to help others in need.",inspire
"Average leaders inspire people to punch a time clock. Great leaders inspire diligence and passion.",inspire
"Josef Goebbels used the radio powerfully to spread Nazi propaganda, and King George VI used it just as powerfully to inspire the British people to resistance.",inspire
"I am always turning to other women for inspiration and motivation. When a woman stands up and does her thing, it always gets me excited and inspired.",inspire
"If there's any way that I can be of any indirect help to inspire the... the Olympian in the sense... that is one of the greatest honors. Even Natalie Coughlin said I inspired her. I'm so humbled by that. I think that's amazing.",inspire
"If I can inspire some leaders, that would be great. I don't know if I want to be a leader.",inspire
"Women inspire me. Women in the airport, women of all different cities, women of all different destinations, the way they express their individuality is inspiring to me. I love observing women and discovering all the different ways they use color, patterns, style, and even the way they do their lipstick. I'm a people watcher.",inspire
"I am excited to help Crest Whitestrips on their mission to inspire photographers around the world to capture smile-worthy moments and encourage aspiring photographers to express themselves through their photos.",inspire
"My focus is on a long-term career of growth, and I'm having fun and working with people who inspire me, like Philip Seymour Hoffman.",inspire
"We love making Marvel comic book movies because they're fun. Families can go see them. They're fun. They have a lot of action. They're hopefully inspirational, and it's all about doing good.",inspire
"Words are more powerful than people, institutions, and civilizations. Words inspire images, associations, memories, inspirations, and synaptic pulsations. Words send physical resonances of thought into the netherworld. Words hurt, soothe, inspire, debase, demand, incite, pacify, teach, romance, distort, unite, divide. Words have power.",inspire
"Most of the inspiration still comes from bicycling around San Francisco. This city is so vibrant and has a constant influx of young energy, especially visually - from the people to the architecture to the landscape. It's one of the most dynamic cities in the world.",inspire
"I like to inspire and be inspired.",inspire
"It is important that in addition to the blockbusters, there are stories that can inspire and that bring audiences together in the movie theater.",inspire
"In America, entrepreneurs are celebrated and respected for creating jobs and opportunity. This inspires many people to dream and be happy for their country.",inspire
"I never dreamed of being on television or anything like that. It's the other things that excite me and inspire me.",inspire
"I have no idea if I'm going to inspire anyone.",inspire
"The fire to inspire women and help them to blaze new paths burns fiercely inside of me.",inspire
"When the Beatles first came out, you had to go through a certain amount of turmoil to get your hair long. You just couldn't have it right away. Anything you can go out and get - like platform shoes - can't have the same kind of inspiration for people as something they have to go through a little bit of hell to have.",inspire
"I think this is one of the reasons the Lord invented the Internet - so members can teach one another how to be successful in the assignments the Lord has given us, and to give us an opportunity to inspire and bear testimony in a horizontal way.",inspire
"Israel is a great place to be an artist - a place where imagination thrives. Israeli culture is refreshingly avant-garde - film, music, performance art and visual art are all over the map, and in-your-face.",inspire
"Our goal for our theatrical films is to inspire and entertain audiences. We want to make great movies that everyone can enjoy and that will elevate the art form through contemporary, relevant characters that naturally exhibit their real-world faith.",inspire
"Emeril is a one-in-a-million renaissance man. In 2002, he established his foundation to support children's educational programs to inspire and mentor young people through the culinary arts, school food and nutrition.",inspire
"Art is something you can't teach, but you can inspire it.",inspire
"As we look back at the tragic loss of Challenger and her brave hero crew of that fateful day, I am reminded that they truly represented the best of us, as they climbed aloft on a plume of propellant gasses, reaching for the stars, to inspire us who were Earthbound.",inspire
"People inspire my writing, for good or for bad.",inspire
"It's no shame that Oprah wants to inspire a grander sense of possibility in her audience - and that she's been elaborating on this theme since she began her TV show, magazine, and website.",inspire
"The actors that inspire me are the comedians and the people who are able to transform into different characters and get into different mediums.",inspire
"I want to go into the town and every day, listen to what people are saying and ask them what they need. I'd like to inspire others by helping as best I can those who are trying to create a better life for themselves and others.",inspire
"I trust that science-fiction writers will continue to inspire confidence in the public -- and the demand! - that the future will be at least as big and bold as the past.",inspire
"In 'Stronger,' I expose my most painful moments and open my heart, mind, and person for my experience to inspire relief, comfort, and resolve.",inspire
"I hope I inspire kids to make movies.",inspire
"I do a lot of things in the spirit of inspiring my staff. I tend to be a storyteller and a student of history. I often tell the story of the great battles, like the Battle of Thermopylae, to inspire teams that are facing seemingly insurmountable odds.",inspire
"I have been fascinated with the North since my childhood in Alaska. I have been returning to Alaska more and more often, and sometimes my adventures inspire a story.",inspire
"I just didn't do well in school. It didn't inspire me at all.",inspire
"I think it's important to reach as many people as you can and do a good job as much as you can. To touch them and to inspire them, or to entertain them, or maybe to help them to discover something about themselves that they haven't thought of before.",inspire
"Successful entrepreneurs develop products that inspire their passion. They have to. It's that passion that gets them through the long, arduous, uncertain and frightening early days of a startup.",inspire
"I see a lot of entrepreneurs who are effectively developing the next photo-sharing app. I want to inspire them to go bigger, bolder, more significant.",inspire
"I want to inspire people.",inspire
"I'm not ashamed of success. You know, they criticize Romney for being ashamed of it. I think we have to inspire our kids, and we shouldn't be ashamed of success.",inspire
"Romance is a bird that will not sing in every bush, and love, however devoted it may be in its inspiration, is very cautious in its proceeding, so that romance is simplified to a mere croaking or a disgusted silence.",inspire
"The intricacies, the problems, the trials and tribulations in relationships inspire me to tell people's journeys.",inspire
"To many of us, disabled people are not our teachers, our doctors, our manicurists. We're not real people. We are there to inspire.",inspire
"My day-to-day life is exactly the same as everyone else's, which should not inspire people, yet I am constantly congratulated by strangers for just existing.",inspire
"You have to have interesting people around you; you have to work with people who are going to inspire you to take the songs you've written into a completely different direction, because there is nothing more boring than going into a studio and predictably knowing what is going to happen.",inspire
"I'd taken a few years off from acting to start my company, Wayfarer, and the first project I did was this documentary series I produced called 'My Last Days,' about reminding us that our time is limited, and to inspire us to do more and be the best of who we can be.",inspire
"We started Wayfarer Entertainment to create content we felt could genuinely inspire people to be the best versions of themselves. We so often take life for granted and don't realize that tomorrow isn't promised.",inspire
"I don't need water to be inspired. My stories inspire me, not my location. The good news is that I have to get my books done, because I have to write them in airports, in our RV, by the lake, on vacation, at home, in the kitchen when my office computer is on the fritz.",inspire
"In fiction, as in real life, love might inspire acts that are at best foolish and at worst life-threatening, but in the best romance stories, love is the final secret ingredient that turns mere mortals into heroes and heroines.",inspire
"I'll never forget one time when a fan came up to me crying, and said, 'You really inspire me to be me. I feel like I can be myself now.'",inspire
"I remember seeing this picture my mother had of Dick Clark. It didn't inspire me to be an actor or anything, but when I did 'American Dreams' with Dick Clark, my mother came out, and she showed him this picture of them from 35 years ago. It was so great.",inspire
"I mostly paint Southern landscapes. I've been painting beautiful old barns that are falling down and beautiful trees in the water. My lovely wife, Dorothy, and I travel a lot, so I take pictures of different things that inspire me to come home, and when I get back to my home in North Carolina, get in my art studio and paint these things.",inspire
"I'm a person of different types of tastes and flavors. I like to hear things that inspire me. Older music, when the instruments are being played, it's not just people hitting buttons. It's more manly. You're touching an object to make a sound.",inspire
"I'd watch old movies with Judy Garland, Shirley Temple and Bette Davis and long to be part of that glamorous world. A lot of that glamour is gone now. I hope in my own small way, I'm bringing some of it back. But if I can be a inspiration for women to dress up, that would be great.",inspire
"The goal of my 'Made in America' project is to inspire people of all ages to become 'doers,' whether it's learning how to make a simple weeknight dinner or starting your own business.",inspire
"As a novelist, my role is to explore ideas and imagination, and I hope that will inspire people in my world to continue to dream and believe.",inspire
"We cannot allow Afghanistan to once again become a haven for terrorists who inspire, plot, and support attacks on us like those of September 11, 2001, and July 7, 2005, in London.",inspire
"If my life can inspire people, then a television show where guests talk about their challenges and what makes them unique would work.",inspire
"I've got a reasonable imagination. I hope some of my stories will inspire the imaginations of other young people.",inspire
"Over the long term, we will need more African-American, Latino, and Native American leaders, and leaders from low-income communities, who can bring additional insight and deep-seated urgency and who are most likely to inspire the necessary trust and engagement among students, parents, and community leaders.",inspire
"My parents are my bedrock. And I have three complex, strong, funny sisters who inspire and sustain me.",inspire
"I find my reading, particularly nonfiction, can inspire a poem as much as anything else.",inspire
"All I do is watch dance videos. I love Ricky Ubeda, a contemporary dancer, and I also love Madison Cubbage. They inspire me to work harder every day.",inspire
"I try to get to the heart of all kinds of music, but I never know what's going to inspire me and what's going to make me crazy.",inspire
"I work with a stylist named Devon Nuszer and a makeup artist named Aaron Barry, and in the two of them, I absolutely trust. I have things that I do over and over again and that I feel safe with, but they inspire me to take risks, and I trust them so much.",inspire
"At URBN, we see ourselves as a portfolio of brands, each one focused on a specific customer group, a particular lifestyle or a life stage. We offer her things in environments that inspire her. We talk to her and listen to her ideas and opinions.",inspire
